BioWare 3.0 Export
Device:	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Voltage Custom
Samples (#):	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	17	17	17	17	0
Contact period end (sample #):	19	19	19	19	7999
Contact period start time (s):	0.016983	0.016983	0.016983	0.016983	0.000000
Contact period end time (s):	0.018981	0.018981	0.018981	0.018981	7.991009
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux
	N	N	N	N	V
6.688312	-0.471809	-0.162623	-8.705984	8.720276	0.055695
6.689311	-0.334478	-0.109216	-8.835686	8.842689	-0.000458
6.690310	-0.277256	0.016670	-8.858574	8.862928	-0.001984
6.691309	-0.349737	0.127298	-8.866204	8.874012	-0.004273
6.692308	-0.475624	0.131113	-8.736502	8.750422	-0.003357
6.693307	-0.551919	0.085336	-8.492358	8.510701	-0.002289
6.694306	-0.612955	-0.021477	-8.454210	8.476429	-0.001678
6.695305	-0.578622	-0.151179	-8.576282	8.597109	0.053712
6.696304	-0.479438	-0.147364	-8.629689	8.644253	0.002136
6.697303	-0.452735	-0.086328	-8.789909	8.801984	0.001678
6.698302	-0.460365	-0.002403	-8.896722	8.908625	0.010834
6.699301	-0.456550	0.058633	-8.820427	8.832429	0.002747
6.700300	-0.429847	0.119669	-8.675466	8.686933	0.002136
6.701299	-0.487068	0.089151	-8.606801	8.621032	0.000305
6.702298	-0.540475	-0.029107	-8.705984	8.722793	0.017700
6.703297	-0.525216	-0.109216	-8.683096	8.699651	0.000000
6.704296	-0.483253	-0.151179	-8.637318	8.652148	-0.000305
6.705295	-0.399329	-0.067254	-8.499987	8.509628	0.042573
6.706294	-0.399329	0.047189	-8.553394	8.562840	-0.000305
6.707293	-0.456550	0.062448	-8.545764	8.558179	-0.000916
6.708292	-0.529030	0.112039	-8.652578	8.669459	-0.004730
6.709291	-0.586252	0.089151	-8.522876	8.543480	-0.003357
6.710290	-0.643473	0.031930	-8.393174	8.417865	-0.001831
6.711289	-0.628214	-0.078698	-8.484728	8.508317	-0.001526
6.712288	-0.662547	-0.132105	-8.545764	8.572427	0.059968
6.713287	-0.605325	-0.113031	-8.698354	8.720124	0.001678
6.714286	-0.487068	-0.143549	-8.744132	8.758863	0.001678
6.715285	-0.334478	-0.109216	-8.667837	8.674975	-0.000610
6.716284	-0.326848	-0.109216	-8.644948	8.651814	0.002289
6.717283	-0.345922	-0.086328	-8.499987	8.507461	0.002289
6.718282	-0.452735	-0.097772	-8.583912	8.596399	0.000305
6.719281	-0.570993	-0.051995	-8.568653	8.587814	0.044556
6.720280	-0.582437	-0.051995	-8.667836	8.687538	0.000916
6.721279	-0.624399	-0.071069	-8.667836	8.690588	-0.002136
6.722278	-0.582437	-0.113031	-8.736502	8.756625	0.018769
6.723277	-0.487068	-0.086328	-8.690725	8.704791	-0.000916
6.724276	-0.342107	-0.040551	-8.477099	8.484096	0.000000
6.725275	-0.265812	-0.059625	-8.278731	8.283212	-0.004120
6.726274	-0.281071	-0.101587	-8.332138	8.337496	0.002899
6.727273	-0.372625	-0.086328	-8.332138	8.340913	-0.001221
6.728272	-0.456550	-0.101587	-8.454210	8.467138	-0.000458
6.729271	-0.490883	-0.086328	-8.469469	8.484122	0.051575
6.730270	-0.544289	-0.090143	-8.416063	8.434126	0.002289
6.731269	-0.498512	-0.040551	-8.393174	8.408063	0.002136
6.732268	-0.433661	0.062448	-8.484728	8.496033	-0.000610
6.733267	-0.494698	0.096780	-8.484728	8.499689	0.002594
6.734266	-0.471809	0.085336	-8.393174	8.406858	0.002441
6.735265	-0.490883	-0.006218	-8.332138	8.346588	0.000916
6.736264	-0.586252	-0.074884	-8.217695	8.238921	0.058442
6.737263	-0.609140	-0.078698	-8.179548	8.202576	0.000916
6.738262	-0.563363	-0.051995	-8.377915	8.396996	-0.002594
6.739261	-0.513771	-0.013848	-8.690725	8.705909	-0.003967
6.740260	-0.483253	0.035744	-8.904351	8.917527	-0.001831
6.741259	-0.361181	0.070077	-8.843315	8.850965	0.000763
6.742258	-0.387884	0.043374	-8.675466	8.684241	-0.005188
6.743257	-0.517586	-0.006218	-8.385545	8.401505	0.031281
6.744256	-0.616770	-0.059625	-8.225325	8.248632	-0.000305
6.745255	-0.719768	-0.051995	-8.355027	8.386134	0.000153
6.746254	-0.738842	-0.036736	-8.614430	8.646134	0.032044
6.747253	-0.742657	0.012856	-8.820427	8.851646	0.002441
6.748252	-0.609140	0.020485	-8.965387	8.986080	0.002594
6.749251	-0.433661	0.005226	-9.034053	9.044457	-0.000305
6.750250	-0.334478	-0.036736	-9.049312	9.055566	0.002441
6.751249	-0.326848	-0.044366	-9.087460	9.093444	0.002899
6.752248	-0.429847	-0.051995	-8.850945	8.861529	0.000763
6.753247	-0.605325	-0.048180	-8.683096	8.704303	0.056916
6.754246	-0.704509	-0.006218	-8.591541	8.620380	0.000458
6.755245	-0.715953	0.020485	-8.507617	8.537714	-0.001984
6.756244	-0.601511	0.012856	-8.583912	8.604971	-0.003510
6.757243	-0.448920	0.001411	-8.744132	8.755648	-0.001068
6.758242	-0.292515	-0.002403	-8.667836	8.672771	-0.000916
6.759241	-0.227665	-0.071069	-8.812797	8.816024	-0.004425
6.760240	-0.296330	-0.090143	-8.805168	8.810614	0.052491
6.761239	-0.399329	-0.109216	-8.843315	8.853001	0.000153
6.762238	-0.551919	-0.055810	-8.705984	8.723640	0.000000
6.763237	-0.635843	-0.002403	-8.637318	8.660691	0.005188
6.764236	-0.590066	-0.025292	-8.614430	8.634652	0.002289
6.765235	-0.475624	-0.010033	-8.591541	8.604702	0.002594
6.766234	-0.353552	-0.044366	-8.782279	8.789505	-0.000153
6.767233	-0.315404	-0.074884	-8.728873	8.734890	0.023346
6.768232	-0.307774	-0.109216	-8.698355	8.704483	0.003662
6.769231	-0.364996	-0.097772	-8.561023	8.569358	0.000305
6.770230	-0.525216	-0.082513	-8.477099	8.493754	0.041352
6.771229	-0.635843	-0.048180	-8.515246	8.539089	0.000305
6.772228	-0.670176	0.020485	-8.522876	8.549209	-0.002594
6.773227	-0.555734	0.031930	-8.614430	8.632396	-0.003967
6.774226	-0.540475	-0.002403	-8.622059	8.638983	0.019226
6.775225	-0.426032	0.024300	-8.568653	8.579272	-0.000763
6.776224	-0.326848	0.001411	-8.530505	8.536765	-0.004120
6.777223	-0.384070	-0.120661	-8.515246	8.524757	0.057221
6.778222	-0.494698	-0.185512	-8.362656	8.379329	0.001068
6.779221	-0.574807	-0.200771	-8.171918	8.194569	0.000610
6.780220	-0.620584	-0.147364	-8.194807	8.219592	-0.001831
6.781219	-0.620584	-0.097772	-8.171918	8.196031	0.002899
6.782218	-0.517586	-0.017662	-8.377915	8.393907	0.002289
6.783217	-0.414588	0.108225	-8.416063	8.426963	-0.000153
6.784216	-0.380255	0.054818	-8.499987	8.508665	0.048676
6.785215	-0.391699	0.089151	-8.393174	8.402782	0.002594
6.786214	-0.448920	0.028115	-8.446581	8.458549	-0.000153
6.787213	-0.567178	-0.055810	-8.507617	8.526685	0.016327
6.788212	-0.639658	-0.147364	-8.408433	8.434016	-0.001526
6.789211	-0.616770	-0.158808	-8.385545	8.409696	-0.001984
6.790210	-0.464179	-0.067254	-8.469469	8.482446	-0.003815
6.791209	-0.349737	-0.044366	-8.416062	8.423443	0.014649
6.792208	-0.338293	-0.006218	-8.400804	8.407615	-0.001984
6.793207	-0.384070	0.047189	-8.355026	8.363983	-0.004120
6.794206	-0.487068	0.115854	-8.324508	8.339550	0.047303
6.795205	-0.567178	0.096780	-8.232954	8.253035	0.001373
6.796204	-0.696880	0.012856	-8.416063	8.444875	0.001373
6.797203	-0.689250	-0.074884	-8.644948	8.672704	-0.000763
6.798202	-0.525216	-0.109216	-8.728873	8.745341	0.002136
6.799201	-0.395514	-0.170253	-8.782279	8.792829	0.003052
6.800200	-0.284886	-0.135920	-8.690725	8.696455	0.000763
6.801199	-0.250553	-0.090143	-8.637318	8.641422	0.061952
6.802198	-0.357366	-0.040551	-8.553394	8.560952	0.002747
6.803197	-0.570993	0.024300	-8.637319	8.656206	-0.000610
6.804196	-0.700694	0.039559	-8.736502	8.764645	-0.002441
6.805195	-0.689250	0.062448	-8.652578	8.680211	-0.002594
6.806194	-0.616770	0.020485	-8.683096	8.704997	-0.000916
6.807193	-0.540475	-0.040551	-8.774650	8.791373	-0.003357
6.808192	-0.506142	-0.086328	-8.911981	8.926759	0.038148
6.809191	-0.391699	-0.093957	-8.988276	8.997297	-0.002747
6.810190	-0.353552	-0.059625	-8.728873	8.736233	-0.002899
6.811189	-0.483253	-0.044366	-8.416063	8.430042	0.026398
6.812188	-0.570993	-0.025292	-8.263472	8.283215	0.001221
6.813187	-0.632029	0.012856	-8.416063	8.439771	0.001221
6.814186	-0.712139	-0.044366	-8.881463	8.910078	-0.000305
6.815185	-0.677806	-0.059625	-9.034053	9.059641	0.003510
6.816184	-0.464179	-0.040551	-8.911981	8.924153	0.002594
6.817183	-0.334478	-0.013848	-8.728873	8.735290	0.001068
6.818182	-0.315404	-0.067254	-8.644948	8.650961	0.058137
6.819181	-0.426032	-0.067254	-8.629689	8.640461	0.002441
6.820180	-0.555734	-0.048180	-8.644948	8.662926	-0.000305
6.821179	-0.559548	0.001411	-8.530505	8.548837	-0.003204
6.822178	-0.548104	-0.021477	-8.576283	8.593806	-0.002594
6.823177	-0.498512	-0.036736	-8.683096	8.697472	-0.000305
6.824176	-0.403143	-0.029107	-8.843315	8.852548	-0.002594
6.825175	-0.349737	-0.006218	-8.866204	8.873101	0.055238
6.826174	-0.380255	0.058633	-8.576282	8.584908	-0.002289
6.827173	-0.395514	0.024300	-8.400804	8.410144	-0.002289
6.828172	-0.452735	-0.025292	-8.416063	8.428269	0.000000
6.829171	-0.540475	-0.063439	-8.408433	8.426024	0.001373
6.830170	-0.590066	-0.067254	-8.355026	8.376107	0.002289
6.831169	-0.536660	-0.071069	-8.187177	8.205055	-0.000458
6.832168	-0.426032	-0.017662	-8.232954	8.243989	0.027771
6.833167	-0.326848	0.062448	-8.416063	8.422639	0.002441
6.834166	-0.300145	0.039559	-8.652578	8.657872	0.001068
6.835165	-0.372625	0.073892	-8.805168	8.813359	0.039673
6.836164	-0.513771	0.073892	-8.713614	8.729060	0.001678
6.837163	-0.597696	-0.006218	-8.583912	8.604698	0.000458
6.838162	-0.628214	-0.078698	-8.522876	8.546359	-0.004120
6.839161	-0.597696	-0.135920	-8.507617	8.529669	-0.003204
6.840160	-0.555734	-0.143549	-8.271102	8.290993	0.000153
6.841159	-0.479438	-0.105402	-8.217695	8.232344	-0.000458
6.842158	-0.380255	-0.040551	-8.461840	8.470476	0.056306
6.843157	-0.330663	0.020485	-8.721243	8.727533	-0.002289
6.844156	-0.376440	0.028115	-8.843315	8.851368	-0.001526
6.845155	-0.494697	-0.032921	-8.767020	8.781028	-0.002289
6.846154	-0.593881	-0.032921	-8.408433	8.429444	0.001221
6.847153	-0.681621	-0.032921	-8.339768	8.367641	0.002747
6.848152	-0.696880	-0.097772	-8.385545	8.415020	0.000000
6.849151	-0.609140	-0.109216	-8.454210	8.476830	0.052491
6.850150	-0.509957	-0.086328	-8.545764	8.561402	0.002747
6.851149	-0.376440	-0.032921	-8.736502	8.744671	0.001373
6.852148	-0.311589	-0.040551	-8.721243	8.726902	0.014496
6.853147	-0.300145	-0.029107	-8.751761	8.756955	0.000305
6.854146	-0.448920	-0.040551	-8.751761	8.763361	-0.000305
6.855145	-0.578622	-0.032921	-8.637318	8.656740	-0.004425
6.856144	-0.662547	-0.067254	-8.469469	8.495611	0.011902
6.857143	-0.639658	-0.067254	-8.484728	8.509072	-0.001984
6.858142	-0.593881	-0.036736	-8.576282	8.596899	-0.001678
6.859141	-0.521401	-0.032921	-8.637318	8.653104	0.042878
6.860140	-0.399329	-0.051995	-8.675466	8.684807	-0.001831
6.861139	-0.364996	-0.074884	-8.576283	8.584372	-0.000305
6.862138	-0.376440	-0.059625	-8.515246	8.523771	-0.001221
6.863137	-0.406958	-0.036736	-8.400803	8.410735	0.001373
6.864136	-0.490883	-0.021477	-8.675466	8.689369	0.002594
6.865135	-0.628214	0.001411	-8.866204	8.888432	0.001221
6.866134	-0.700694	-0.006218	-8.911981	8.939486	0.062409
6.867133	-0.582437	-0.040551	-8.820427	8.839729	0.002899
6.868132	-0.399329	-0.025292	-8.751761	8.760903	0.001984
6.869131	-0.384070	-0.002403	-8.622060	8.630610	-0.001526
6.870130	-0.399329	-0.040551	-8.461840	8.471354	-0.000763
6.871129	-0.399329	-0.010033	-8.553394	8.562716	0.000000
6.872128	-0.498512	0.035744	-8.675466	8.689851	-0.004425
6.873127	-0.525216	0.001411	-8.767020	8.782739	0.040436
6.874126	-0.544289	-0.017662	-8.820427	8.837222	-0.000610
6.875125	-0.429847	-0.002403	-8.736502	8.747071	-0.001831
6.876124	-0.414588	-0.074884	-8.637318	8.647587	0.019684
6.877123	-0.361181	-0.078698	-8.492358	8.500399	-0.002136
6.878122	-0.349737	-0.078698	-8.400803	8.408449	-0.000305
6.879121	-0.529030	-0.071069	-8.416062	8.432973	-0.000916
6.880120	-0.685435	-0.048180	-8.515246	8.542925	0.005493
6.881119	-0.689250	0.012856	-8.484728	8.512687	0.002899
6.882118	-0.570993	0.043374	-8.530505	8.549704	0.000763
6.883117	-0.517586	0.009041	-8.431322	8.447198	0.055390
6.884116	-0.376440	0.005226	-8.370285	8.378748	0.002747
6.885115	-0.292515	-0.025292	-8.446581	8.451682	0.002594
6.886114	-0.391699	-0.204585	-8.362656	8.374324	-0.002289
6.887113	-0.494698	-0.200771	-8.469469	8.486280	-0.000305
6.888112	-0.498512	-0.086328	-8.461840	8.476951	-0.000305
6.889111	-0.586252	-0.044366	-8.431322	8.451795	-0.003815
6.890110	-0.620584	-0.029107	-8.492358	8.515052	0.056458
6.891109	-0.555734	0.024300	-8.416063	8.434426	-0.000458
6.892108	-0.467994	0.035744	-8.438951	8.451993	-0.001831
6.893107	-0.479438	-0.025292	-8.385545	8.399277	-0.005035
6.894106	-0.521401	-0.010033	-8.431322	8.447434	-0.001526
6.895105	-0.490883	-0.105402	-8.507617	8.522419	0.000916
6.896104	-0.521401	-0.139734	-8.644948	8.661784	-0.001373
6.897103	-0.433661	-0.086328	-8.721243	8.732445	0.032807
6.898102	-0.406958	-0.040551	-8.629689	8.639374	0.003204
6.899101	-0.426032	0.043374	-8.660207	8.670788	0.001373
6.900100	-0.460365	0.131113	-8.606801	8.620101	0.036622
6.901099	-0.509957	0.127298	-8.599171	8.615219	0.002747
6.902098	-0.574807	0.096780	-8.774650	8.793989	0.001984
6.903097	-0.632029	0.047189	-8.843315	8.865997	-0.002594
6.904096	-0.544289	-0.032921	-8.652578	8.669742	-0.000153
6.905095	-0.410773	-0.181697	-8.614430	8.626132	-0.002441
6.906094	-0.334478	-0.189326	-8.553394	8.562025	-0.003052
6.907093	-0.311589	-0.113031	-8.469469	8.475953	0.053407
6.908092	-0.387884	0.043374	-8.461840	8.470836	0.000916
6.909091	-0.452735	0.085336	-8.408433	8.421045	-0.001984
6.910090	-0.570993	0.089151	-8.469469	8.489163	-0.005341
6.911089	-0.750286	0.020485	-8.492358	8.525461	-0.000916
6.912088	-0.757916	-0.044366	-8.667837	8.701023	0.001068
6.913087	-0.620584	-0.177882	-8.850945	8.874457	-0.000458
6.914086	-0.429847	-0.196956	-8.858575	8.871184	0.055543
6.915085	-0.284886	-0.151179	-8.782279	8.788199	0.002747
6.916084	-0.250553	-0.082513	-8.690725	8.694728	0.001678
6.917083	-0.361181	0.070077	-8.583912	8.591793	0.009766
6.918082	-0.509957	0.146372	-8.538135	8.554603	0.003052
6.919081	-0.616770	0.062448	-8.606800	8.629097	0.001373
6.920080	-0.708324	-0.048180	-8.759391	8.788115	-0.001678
6.921079	-0.639658	-0.132105	-8.835686	8.859794	0.018158
6.922078	-0.502327	-0.242733	-8.881463	8.898968	-0.001831
6.923077	-0.338293	-0.223659	-8.835686	8.844988	-0.001678
6.924076	-0.212406	-0.055810	-8.629689	8.632483	0.015412
6.925075	-0.246738	0.077707	-8.530505	8.534427	-0.000458
6.926074	-0.376440	0.108225	-8.431322	8.440415	-0.002441
6.927073	-0.502327	0.100595	-8.385545	8.401179	-0.004425
6.928072	-0.517586	-0.006218	-8.461840	8.477657	-0.000153
6.929071	-0.536660	-0.154994	-8.622059	8.640135	0.001373
6.930070	-0.509957	-0.208400	-8.705984	8.723396	0.000305
6.931069	-0.387884	-0.113031	-8.744132	8.753461	0.061341
6.932068	-0.323033	0.054818	-8.782279	8.788389	0.002899
6.933067	-0.418402	0.176890	-8.644948	8.656875	0.001831
6.934066	-0.597696	0.211223	-8.377915	8.401864	-0.001373
6.935065	-0.673991	0.138743	-8.370285	8.398523	0.002441
6.936064	-0.712139	-0.055810	-8.332138	8.362702	0.000916
6.937063	-0.673991	-0.204585	-8.324508	8.354254	-0.001984
6.938062	-0.593881	-0.231289	-8.370286	8.394514	0.044099
6.939061	-0.441291	-0.261807	-8.484728	8.500229	-0.002289
6.940060	-0.376440	-0.170253	-8.675466	8.685298	-0.001373
6.941059	-0.303960	0.096780	-8.690725	8.696578	-0.004578
6.942058	-0.406958	0.211223	-8.705984	8.718050	-0.000916
6.943057	-0.567178	0.192149	-8.515246	8.536277	-0.003357
6.944056	-0.712139	0.142557	-8.355027	8.386533	-0.003510
6.945055	-0.750286	-0.059625	-8.240584	8.274884	0.007477
6.946054	-0.761730	-0.231289	-8.377915	8.415651	0.002136
6.947053	-0.559548	-0.261807	-8.530505	8.552845	0.000610
6.948052	-0.265812	-0.086328	-8.744132	8.748597	0.052338
6.949051	-0.155184	0.077707	-8.965388	8.967067	0.002441
6.950050	-0.246738	0.161631	-9.041683	9.046493	0.002899
6.951049	-0.361181	0.195964	-8.705984	8.715676	-0.001068
6.952048	-0.548104	0.173075	-8.515246	8.534623	0.002136
6.953047	-0.719768	-0.021477	-8.347397	8.378399	0.000305
6.954046	-0.769360	-0.242733	-8.423692	8.462235	-0.001068
6.955045	-0.666362	-0.280880	-8.568653	8.599113	0.056916
6.956044	-0.513771	-0.261807	-8.828056	8.846869	-0.001373
6.957043	-0.368811	-0.143549	-8.805168	8.814057	-0.001373
6.958042	-0.223850	0.073892	-8.591541	8.594775	-0.002747
6.959041	-0.254368	0.154002	-8.377915	8.383190	-0.002136
6.960040	-0.426032	0.123484	-8.416063	8.427744	-0.003204
6.961039	-0.643473	-0.013848	-8.431322	8.455852	-0.002136
6.962038	-0.708324	-0.124475	-8.461840	8.492346	0.037079
6.963037	-0.670176	-0.242733	-8.675466	8.704698	0.001831
6.964036	-0.570993	-0.250362	-8.858575	8.880487	0.000458
6.965035	-0.387884	-0.093957	-8.858574	8.867560	0.031586
6.966034	-0.246738	0.012856	-8.599171	8.602720	0.002899
6.967033	-0.319219	0.051003	-8.454210	8.460388	0.002289
6.968032	-0.403143	0.096780	-8.377915	8.388167	0.000305
6.969031	-0.498512	0.054818	-8.461840	8.476689	0.002289
6.970030	-0.563363	-0.086328	-8.744132	8.762686	0.000153
6.971029	-0.654917	-0.185512	-8.889092	8.915116	-0.001221
6.972028	-0.647288	-0.151179	-8.812797	8.837830	0.054170
6.973027	-0.555734	-0.071069	-8.713614	8.731607	-0.000916
6.974026	-0.437476	0.062448	-8.675466	8.686714	-0.001373
6.975025	-0.349737	0.176890	-8.583912	8.592855	-0.002594
6.976024	-0.380255	0.146372	-8.423692	8.433541	-0.003510
6.977023	-0.414588	0.016670	-8.416063	8.426284	-0.002747
6.978022	-0.494697	-0.158808	-8.515246	8.531082	-0.001831
6.979021	-0.479438	-0.235103	-8.469469	8.486286	0.057221
6.980020	-0.433661	-0.219844	-8.530505	8.544350	0.002136
6.981019	-0.452735	-0.139734	-8.644948	8.657922	0.001373
6.982018	-0.479438	0.058633	-8.492358	8.506082	0.004578
6.983017	-0.395514	0.180705	-8.423692	8.434908	0.002441
6.984016	-0.368811	0.192149	-8.438951	8.449191	0.002594
6.985015	-0.452735	0.161631	-8.438951	8.452632	0.001068
6.986014	-0.544289	-0.032921	-8.301620	8.319509	0.023041
6.987013	-0.559548	-0.216030	-8.309250	8.330870	0.000458
6.988012	-0.540475	-0.250362	-8.423692	8.444725	-0.000916
6.989011	-0.460365	-0.158808	-8.622060	8.635801	0.037232
6.990010	-0.361181	-0.063439	-8.843315	8.850915	-0.000305
6.991009	-0.342107	0.047189	-8.828056	8.834809	-0.001373
6.992008	-0.399329	0.184520	-8.614430	8.625654	-0.004273
6.993007	-0.487068	0.218853	-8.301620	8.318776	-0.004120
6.994006	-0.563363	0.081521	-8.271102	8.290666	-0.001221
6.995005	-0.696880	-0.109216	-8.370286	8.399955	-0.000610
6.996004	-0.723583	-0.135920	-8.545764	8.577420	0.059968
6.997003	-0.582437	-0.158808	-8.843315	8.863897	0.002441
6.998002	-0.460365	-0.154994	-8.995906	9.009011	0.001831
6.999001	-0.368811	-0.086328	-8.858574	8.866669	-0.000610
7.000000	-0.277256	-0.021477	-8.812797	8.817184	0.002289
7.000999	-0.334478	0.062448	-8.721243	8.727878	0.002441
7.001998	-0.502327	0.112039	-8.538135	8.553633	0.000610
7.002997	-0.719768	0.051003	-8.393174	8.424134	0.047761
7.003996	-0.742657	-0.032921	-8.484728	8.517232	0.000763
7.004995	-0.731212	-0.109216	-8.469469	8.501677	-0.001678
7.005994	-0.666361	-0.132105	-8.583912	8.610751	0.012512
7.006993	-0.483253	-0.132105	-8.934870	8.948904	0.000153
7.007992	-0.326848	-0.124475	-9.095089	9.101811	0.000000
7.008991	-0.208591	-0.032921	-8.965387	8.967874	-0.004120
7.009990	-0.296330	0.092966	-8.782279	8.787769	0.007630
7.010989	-0.452735	0.058633	-8.515246	8.527475	-0.000305
7.011988	-0.712139	0.020485	-8.499987	8.529792	0.000153
7.012987	-0.807507	-0.013848	-8.461840	8.500293	0.048676
7.013986	-0.742657	-0.101587	-8.644948	8.677384	0.002899
7.014985	-0.567178	-0.189326	-8.629689	8.650380	0.002136
7.015984	-0.315404	-0.124475	-8.606801	8.613477	-0.000610
7.016983	-0.105592	-0.006218	-8.652577	8.653224	0.002289
7.017982	-0.040742	0.035744	-8.896722	8.896887	0.002899
7.018981	-0.197147	0.051003	-8.881463	8.883797	0.000610
7.019980	-0.513771	0.062448	-8.568653	8.584269	0.059663
7.020979	-0.654917	0.012856	-8.141400	8.167709	0.000763
7.021978	-0.723583	-0.063439	-8.141400	8.173738	-0.002747
7.022977	-0.651102	-0.071069	-8.286361	8.312206	-0.004730
7.023976	-0.506142	0.009041	-8.576283	8.591210	-0.001221
7.024975	-0.330663	-0.013848	-8.774650	8.780889	0.000000
7.025974	-0.288701	0.051003	-8.637318	8.642293	-0.004730
7.026973	-0.296330	0.085336	-8.538135	8.543702	0.037385
7.027972	-0.342107	0.001411	-8.591541	8.598350	0.000000
7.028971	-0.597696	-0.074884	-8.530505	8.551747	0.000305
7.029970	-0.731212	-0.124475	-8.370286	8.403085	0.026703
7.030969	-0.666361	-0.113031	-8.263472	8.291067	0.002899
7.031968	-0.567178	-0.105402	-8.332138	8.352085	0.002594
7.032967	-0.494697	-0.017662	-8.530505	8.544856	-0.000153
7.033966	-0.399329	0.054818	-8.736502	8.745795	0.003967
7.034965	-0.296330	0.092966	-8.736502	8.742020	0.003662
7.035964	-0.384070	0.085336	-8.591541	8.600545	0.000000
7.036963	-0.551919	0.028115	-8.477099	8.495093	0.053712
7.037962	-0.681621	-0.002403	-8.431322	8.458829	0.000458
7.038961	-0.708324	-0.093957	-8.545764	8.575584	-0.002747
7.039960	-0.666361	-0.090143	-8.545764	8.572179	-0.003204
7.040959	-0.529030	-0.063439	-8.614430	8.630892	0.009003
7.041958	-0.330663	-0.071069	-8.515246	8.521960	0.000000
7.042957	-0.296330	-0.013848	-8.530505	8.535662	-0.004883
7.043956	-0.372625	0.039559	-8.553394	8.561598	0.055390
7.044955	-0.395514	0.016670	-8.576283	8.585414	0.000763
7.045954	-0.532845	-0.017662	-8.599171	8.615682	0.000458
7.046953	-0.677806	-0.067254	-8.599171	8.626105	0.000610
7.047952	-0.750286	-0.074884	-8.545764	8.578964	0.002594
7.048951	-0.612955	-0.124475	-8.545764	8.568623	0.002441
7.049950	-0.471809	-0.139734	-8.644948	8.658941	0.000000
7.050949	-0.357366	-0.082513	-8.713614	8.721329	0.029603
